tag,category,implications
on_front,108,lying
on_glass,108,against_surface glass
on_grass,108,grass
on_ground,108,
on_hind_legs,108,
on_lap,108,
on_one_knee,108,kneeling
on_one_leg,108,standing
on_side,108,lying
on_sofa,107,sofa
on_table,107,table
on_top,108,
on_towel,108,towel
one-piece_swimsuit,100,swimwear
one_breast_out,108,breasts
one_ear_up,108,
one_eye_closed,108,
one_eye_obstructed,108,
one_leg_up,108,raised_leg
one_row_layout,7,
onesie,100,clothing
oni,5,demon humanoid yokai
onomatopoeia,110,sound_effects text
onsen,107,hot_spring
open_beak,103,beak open_mouth
open_bottomwear,100,open_clothing
open_clothing,100,clothed
open_coat,100,coat open_topwear
open_diaper,105,diaper
open_jacket,100,jacket open_topwear
open_mouth,101,
open_mouth_gag,105,gag
open_pants,100,open_bottomwear pants
open_robe,100,open_clothing robe
open_shirt,100,open_topwear shirt
open_smile,101,open_mouth smile
open_topwear,100,open_clothing topwear
open_vest,100,open_topwear vest
oral,101,
oral_invitation,101,inviting
oral_knotting,101,knotting oral_penetration
oral_masturbation,101,masturbation oral
oral_orgasm,101,hands-free oral orgasm
oral_penetration,101,oral penetration
oral_request,101,sex_request
oral_vore,105,vore
orange_areola,102,areola
orange_background,107,simple_background
orange_balls,102,balls orange_genitals
orange_beak,102,beak
orange_body,102,
orange_border,110,border
orange_bottomwear,100,bottomwear orange_clothing
orange_clothing,100,clothing
orange_ears,102,
orange_eyebrows,102,eyebrows
orange_eyes,102,
orange_face,102,
orange_feathers,102,feathers orange_body
orange_fur,102,fur orange_body
orange_genitals,102,genitals
orange_hair,102,hair
orange_horn,102,horn
orange_inner_ear,102,
orange_markings,102,markings
orange_nipples,102,nipples
orange_pawpads,102,pawpads
orange_penis,102,orange_genitals penis
orange_scales,102,orange_body scales
orange_sclera,102,
orange_shirt,100,orange_topwear shirt
orange_skin,102,orange_body
orange_stripes,102,stripes
orange_tail,102,tail
orange_tongue,102,tongue
orange_topwear,100,orange_clothing topwear
orange_underwear,100,orange_clothing underwear
orange_vulva,102,orange_genitals vulva
orange_wings,102,wings
orc,5,humanoid
orca,5,oceanic_dolphin
organs,103,
orgasm,104,
orgasm_denial,105,
orgasm_face,101,
orgy,108,group_sex
ori_(ori),4,
orisa_(overwatch),4,
ornithischian,5,dinosaur
ornn_(lol),4,
orthopterid,5,insect
oryctolagus,5,rabbit
oryx,5,antelope
oscar_(fortnite),4,
oscine,5,bird
oshawott,5,pokemon_(species)
osprey,5,accipitriform
ossicone,103,horn
otter,5,mustelid
ottsel,5,mustelid
outie_navel,103,navel
outline,109,
outside,107,
ovaries,103,organs
overalls,100,clothing
oversized_clothing,100,clothing
oversized_pants,100,oversized_clothing pants
oversized_topwear,100,oversized_clothing topwear
overstimulation,105,
overweight,103,
overweight_ambiguous,106,ambiguous_gender overweight
overweight_anthro,106,anthro overweight
overweight_female,106,female overweight
overweight_feral,106,feral overweight
overweight_gynomorph,106,gynomorph overweight_intersex
overweight_humanoid,106,humanoid overweight
overweight_intersex,106,intersex overweight
overweight_male,106,male overweight
oviposition,105,egg
ovipositor,103,
ovum,103,
ovum_with_heart,110,heart_symbol ovum
owl,5,bird
owl_demon,5,avian_demon owl
pac-man,4,
pachirisu,5,pokemon_(species)
pacifier,100,
pacifier_in_mouth,100,object_in_mouth pacifier
pack_leader_highwire,4,
paddle,105,
padlock,100,lock
page_number,110,number
pain,105,
paint,100,
paintbrush,100,brush
painting,109,
painting_(artwork),7,
pajamas,100,clothing
pal_(species),5,
palamute,5,canis
palico,5,felyne
palkia,5,pokemon_(species)
palm_tree,107,tree
pancake,100,food
pancham,5,pokemon_(species)
panda_(we_bare_bears),4,
pandaren,5,bear warcraft
pangolin,5,mammal
pangoro,5,pokemon_(species)
panther_caroso,4,
pantherine,5,felid
pantherine_humanoid,5,felid_humanoid pantherine
panties,100,underwear
panties_around_one_leg,100,panties_down underwear_around_one_leg
panties_aside,100,panties underwear_aside
panties_down,100,panties underwear_down
panties_only,100,panties topless underwear_only
panting,101,breath
pants,100,bottomwear
pants_around_one_leg,108,bottomwear_around_one_leg pants
pants_down,108,bottomwear_down pants partially_clothed
pantsing,101,assisted_exposure bottomwear_pull
panty_pull,101,panties underwear_pull
panty_shot,109,panties
pantyhose,100,legwear
paper,100,
papyrus_(undertale),4,
parakeet,5,true_parrot
parallel_sex,101,group sex
parappa,4,
parasaurolophus,5,hadrosaurid
parasite,111,
parasol,100,
park,107,
park_bench,107,bench
parrot,5,bird
partially_clothed,108,clothed
partially_clothed_anthro,101,anthro partially_clothed
partially_clothed_female,106,female partially_clothed
partially_clothed_male,106,male partially_clothed
partially_colored,7,
partially_inside,108,
partially_retracted_foreskin,108,foreskin
partially_submerged,108,
partially_visible_vulva,108,vulva
party,108,
party_hat,100,hat
pasties,100,
pastoral_dog,5,domestic_dog
pastry,100,food
patamon,5,digimon_(species)
patch_(fabric),100,
patchwork_creature,5,
patreon_logo,110,logo
patricia_bunny,4,
patricia_mac_sionnach,4,
pattern_background,107,simple_background
pattern_bikini,100,bikini multicolored_swimwear pattern_clothing
pattern_bottomwear,100,bottomwear pattern_clothing
pattern_clothing,100,multicolored_clothing
pattern_diaper,105,diaper
pattern_footwear,100,footwear pattern_clothing
pattern_legwear,100,legwear pattern_clothing
pattern_panties,100,panties pattern_bottomwear pattern_underwear
pattern_pants,100,pants pattern_bottomwear
pattern_shirt,100,multicolored_shirt pattern_topwear
pattern_thigh_highs,100,pattern_legwear thigh_highs
pattern_topwear,100,pattern_clothing topwear
pattern_underwear,100,multicolored_underwear pattern_clothing
pauldron,100,armor
pavita_pechugona,4,
paw_pose,108,pose
pawpads,103,paws toes
pawprint,110,footprint
pawprint_(marking),103,markings pawprint
paws,103,
peafowl,5,phasianid
pear_butter_(mlp),4,friendship_is_magic
pearl_(gem),100,gem
pearl_(splatoon),4,
pearl_necklace,100,necklace pearl_(gem)
peashooter_(pvz),5,flora_fauna
pec_grab,101,grabbing pecs
pecs,103,
pecs_with_breasts,103,breasts
pectoral_bulge,103,
peeing,105,
peeing_on_another,105,peeing
peeping,101,looking_at_another
peg_pete,4,
pegasus,5,mythological_equine wings
pegging,105,male/female male_penetrated sex_toy_in_ass toying_partner
pelecaniform,5,bird
pelvic_curtain,103,bottomwear
pen,100,
pen_(artwork),7,traditional_media_(artwork)
pencil_(object),100,
pencil_skirt,100,skirt
pendant,100,jewelry
pendulum,100,
penetrable_sex_toy,101,sex_toy
penetrating_pov,109,first_person_view penetration
penetration,101,
penguin,5,bird
penile,103,
penile_masturbation,101,masturbation penile
penile_penetration,101,penetration penile
penile_spines,103,penis
penis,103,genitals
penis_accessory,103,accessory
penis_awe,103,
penis_backwards,103,penis
penis_base,103,penis
penis_clothing,103,clothing
penis_creature,5,
penis_everywhere,108,group penis
penis_expansion,101,genital_expansion penis
penis_focus,109,genital_focus penis
penis_grab,101,grabbing penis
penis_growth,101,genital_growth
penis_in_ass,103,anal_penetration penile_penetration
penis_in_mouth,103,oral_penetration penile_penetration
penis_in_penis,103,penile_penetration penis urethral_penetration
penis_in_vagina,103,penile_penetration vaginal_penetration
penis_kissing,103,kissing penis
penis_lick,103,licking oral penile penis
penis_milking,103,penile
penis_milking_machine,103,
penis_on_face,103,penis
penis_on_head,103,penis
penis_on_tongue,103,oral penis tongue
penis_outline,103,detailed_bulge genital_outline
penis_piercing,103,genital_piercing penis penis_accessory
penis_poking_out,103,penis
penis_shaped_bulge,103,
penis_shot,103,genital_shot penis_focus
penis_shrinking,103,penis
penis_size_difference,103,penis
penis_tentacles,103,tentacles
penis_through_fly,103,penis_poking_out
penis_through_leghole,103,penis_poking_out
penis_tip,103,penis
penis_towards_viewer,108,penis
penis_tuck,103,
penis_worship,103,genital_worship penile
penises_touching,103,penile
penny_fitzgerald,4,
pentacle,110,occult_symbol
pentagram,110,occult_symbol
pepe_le_pew,4,
peppy_hare,4,
perching_position,101,from_behind_position
percussion_instrument,100,musical_instrument
perdita,4,
peridot_(steven_universe),4,
peril,108,
perineum,103,
persian_(pokemon),5,pokemon_(species)
persian_cat,5,domestic_cat
personal_grooming,101,
perspective,109,
pet_bowl,100,bowl
pet_praise,105,praise
petals,107,
petplay,105,bdsm roleplay
petting,101,
phasianid,5,bird
pheromones,105,
pheromosa,5,pokemon_(species)
philippine_eagle,5,eagle
phoenix,5,mythological_firebird
phone,100,electronics
phone_call,108,
photo,100,
photo_background,107,photography_(artwork)
photography_(artwork),7,
pichu,5,pokemon_(species)
picnic,108,
pictographics,7,
picture_frame,100,
pidgeot,5,pokemon_(species)
pie,100,pastry
piebald,103,mottled
piercing,103,
pigeon,5,columbid
pigtails,103,
pikachu,5,pokemon_(species)
pikachu_libre,4,clothing
piko_(simplifypm),4,
piledriver_position,101,sex
pillar,107,
pillow,100,
pillow_humping,105,grinding masturbation pillow
pilosan,5,xenarthran
pince-nez,100,glasses
pinch,101,
pine_marten,5,marten
pine_tree,107,tree
pink_anus,102,anus
pink_areola,102,areola
pink_background,107,simple_background
pink_balls,102,balls pink_genitals
pink_body,102,
pink_border,110,border
pink_bottomwear,100,bottomwear pink_clothing
pink_bow,100,bow_(feature)
pink_bra,100,bra pink_underwear
pink_chastity_cage,105,chastity_cage
pink_claws,102,claws
pink_clitoris,102,clitoris pink_genitals
pink_clothing,100,clothing
pink_collar,105,collar
pink_dress,100,dress pink_clothing
pink_ears,102,
pink_eyebrows,102,eyebrows
pink_eyes,102,
pink_eyeshadow,100,eyeshadow pink_makeup
pink_feathers,102,feathers pink_body
pink_footwear,100,footwear pink_clothing
pink_fur,102,fur pink_body
pink_genitals,102,genitals
pink_glans,102,glans
pink_hair,102,hair
pink_headwear,100,headwear pink_clothing
pink_highlights,100,highlights_(coloring)
pink_hoodie,100,hoodie pink_topwear
pink_horn,102,horn
pink_inner_ear,102,
pink_legwear,100,legwear pink_clothing
pink_lips,102,lips
pink_lipstick,100,lipstick pink_makeup
pink_makeup,100,makeup
pink_mane,102,mane
pink_markings,102,markings
pink_mouth,102,
pink_nails,102,colored_nails
pink_nipples,102,nipples
pink_nose,102,
pink_panties,100,panties pink_underwear
pink_pawpads,102,pawpads
pink_paws,102,paws
pink_penis,102,penis pink_genitals
pink_scales,102,pink_body scales
pink_sclera,102,
pink_shirt,100,pink_topwear shirt
pink_skin,102,pink_body
pink_skirt,100,pink_bottomwear skirt
pink_socks,100,pink_footwear socks
pink_swimwear,100,pink_clothing swimwear
pink_tail,102,tail
pink_text,110,text
pink_theme,7,
pink_thigh_highs,100,pink_legwear thigh_highs
pink_tongue,102,tongue
pink_topwear,100,pink_clothing topwear
pink_underwear,100,pink_clothing underwear
pink_vulva,102,pink_genitals vulva
pink_wings,102,wings
pink_yoshi,5,yoshi
pinkamena_(mlp),4,pinkie_pie_(mlp)
pinkie_pie_(mlp),4,friendship_is_magic
pinned,108,
pinned_to_ground,108,on_ground pinned
pinniped,5,mammal marine
pinup,7,pose
pipe,100,
piplup,5,pokemon_(species)
pipp_petals_(mlp),4,
pipsqueak_(mlp),4,friendship_is_magic
piranha_(fish),5,fish
piranha_plant,5,flora_fauna
pirate,111,
pirate_eagle,4,
pirate_tawna,4,
pistol,100,handgun
pit_bull,5,domestic_dog
pivoted_ears,103,
pixel_(artwork),7,digital_media_(artwork)
pizza,100,food
pizza_box,100,container
plaid,100,
plaid_clothing,100,pattern_clothing plaid
plaid_topwear,100,pattern_topwear plaid_clothing
planet,107,
plant,107,
plant_hair,103,plant pseudo_hair
plant_humanoid,5,elemental_humanoid flora_fauna
plant_pot,100,
plantigrade,103,
plap,110,sound_effects
plate,100,
plate_armor,100,armor
platform_footwear,100,footwear
platform_heels,100,high_heels platform_footwear
platypus,5,monotreme
playboy_bunny,100,
playing_card,100,card
playing_guitar,101,guitar playing_music
playing_music,101,
playing_video_game,101,gaming
pleated_skirt,100,skirt
plucked_string_instrument,100,string_instrument
plug_(sex_toy),105,sex_toy
plug_insertion,105,
plump_labia,103,vulva
plushie,100,
plushophilia,105,plushie
plusle,5,pokemon_(species)
pockets,100,
pointing,101,hand_gesture
pointing_at_another,101,pointing
pointing_at_viewer,101,pointing
pointy_ears,103,
pointy_speech_bubble,110,speech_bubble
pokeball,100,
pokemon_(species),5,
pokemon_champion,4,
pokemon_egg,100,egg
pokemon_fusion,108,fusion
pokemon_humanoid,5,humanoid pokemorph
pokemon_speak,108,
pokemon_trainer,4,
pokemorph,5,pokemon_(species)
polar_bear,5,ursine
polar_patroller,4,
pole,107,
pole_dancing,101,dancing pole
polearm,100,melee_weapon
police,111,
police_hat,100,hat police
police_officer,111,police
police_uniform,100,police uniform
politics,111,
polly_esther,4,
polo_shirt,100,collared_shirt
pom_poms,100,
pomeranian,5,spitz
pomni_(tadc),4,
pomsky,5,domestic_dog mixed_breed
poncho,100,clothing
pond,107,water
pone_keith,4,
ponification,105,
pony,5,horse
ponyplay,105,petplay
ponytail,103,hair
ponytail_ears,103,
poochyena,5,pokemon_(species)
poodle,5,domestic_dog
pool,107,
pool_toy,105,
poolside,107,
pooping,101,
popcorn,100,food
popplio,5,pokemon_(species)
poppy_(lol),4,
popsicle,100,food
porcupine,5,rodent
pornography,108,
porsha_crystal,4,
portal,107,
portal_sex,101,non-euclidean_sex thinking_with_portals
portrait,7,
pose,108,
post-apocalyptic,108,
poster,100,
poster_template,100,
potion,100,
potion_bottle,100,bottle
potted_plant,100,plant plant_pot
pouch_(anatomy),103,
pouch_(clothing),100,
power_bottom,105,
praise,105,
precum,104,genital_fluids
precum_drip,104,dripping precum
precum_on_ground,104,precum
precum_on_penis,104,penis precum
precum_string,104,precum
precum_through_clothing,104,precum wet_clothing
precum_through_underwear,104,precum_through_clothing underwear
predator/prey,106,
pregnant,103,
pregnant_anthro,103,anthro pregnant
pregnant_female,106,female pregnant
pregnant_feral,103,feral pregnant
pregnant_humanoid,103,humanoid pregnant
pregnant_intersex,106,intersex pregnant
pregnant_male,106,male pregnant
prehensile_feet,103,toes
prehensile_penis,103,penis
prehensile_tail,103,tail
presenting,108,
presenting_another,108,
presenting_anus,108,anus presenting
presenting_balls,108,balls
presenting_breasts,108,breasts presenting
presenting_cloaca,108,cloaca presenting
presenting_cum_inside,108,cum_inside presenting
presenting_hindquarters,108,butt presenting
presenting_penis,108,penis presenting
presenting_vulva,108,presenting vulva
prick_ears,103,pointy_ears
pride_color_accessory,100,accessory pride_colors
pride_color_clothing,100,multicolored_clothing pride_colors
pride_color_flag,100,flag pride_colors
pride_colors,110,lgbt_pride
primarina,5,pokemon_(species)
primate,5,mammal
primitive_dog,5,domestic_dog
prince_albert_piercing,100,penis_piercing
prince_sidon,4,
princess,111,royalty
princess_bubblegum,4,
princess_cadance_(mlp),4,friendship_is_magic
princess_celestia_(mlp),4,friendship_is_magic
princess_daisy,4,
princess_ember_(mlp),4,friendship_is_magic
princess_luna_(mlp),4,friendship_is_magic
princess_molestia,4,princess_celestia_(mlp)
princess_peach,4,
princess_ruto,4,
princess_zelda,4,
print_clothing,100,clothing
print_panties,100,panties print_underwear
print_shirt,100,print_topwear shirt
print_t-shirt,100,print_shirt t-shirt
print_topwear,100,print_clothing topwear
print_underwear,100,print_clothing underwear
prison,107,
prison_guard_position,101,arm_pull from_behind_position
prison_uniform,100,
prisoner,111,
procyonid,5,mammal
prodding,101,
profanity,110,
projectile_lactation,103,lactating
prolapse,105,
prone_bone_position,101,from_behind_position
prostate,103,
prostate_orgasm,108,hands-free
prostate_stimulation,105,
prosthetic,103,
prosthetic_arm,103,prosthetic_limb
prosthetic_leg,103,prosthetic_limb
prosthetic_limb,103,prosthetic
prostitution,101,
protagonist_(live_a_hero),4,
protagonist_(tas),4,
protogen,5,cyborg
protogen_visor,100,
pseudo-penis,103,animal_genitalia
pseudo_hair,103,
pseudo_mane,103,pseudo_hair
pterodactylus,5,pterosaur
pterosaur,5,reptile
pubes,103,
pubic_boot,105,tailbutt
pubic_tattoo,103,tattoo
public,107,
public_humiliation,105,humiliation public
public_restroom,107,bathroom public
public_transportation,108,public
public_use,108,public
puddle,100,
puffed_cheeks,101,
puffy_anus,103,anus
puffy_areola,103,areola
puffy_nipples,103,nipples
pug,5,small_molosser
pulchra_fellini,4,
pull_out,101,
pulling_hair,101,touching_hair
pumkat,4,
pumpkin,100,fruit
pumpkin_head,100,object_head
pumps,100,shoes
punch,101,
punchy_(animal_crossing),4,animal_crossing
punk,107,alternative_fashion
puppet,100,
puppyplay,105,petplay
purgy,4,
puro_(changed),4,
purple_anus,102,anus
purple_areola,102,areola
purple_armwear,100,armwear purple_clothing
purple_background,107,simple_background
purple_balls,102,balls purple_genitals
purple_body,102,
purple_border,110,border
purple_bottomwear,100,bottomwear purple_clothing
purple_claws,102,claws
purple_clothing,100,clothing
purple_collar,105,collar
purple_dress,100,dress purple_clothing
purple_ears,102,
purple_eyebrows,102,eyebrows
purple_eyes,102,
purple_eyeshadow,100,eyeshadow purple_makeup
purple_feathers,102,feathers purple_body
purple_footwear,100,footwear purple_clothing
purple_fur,102,fur purple_body
purple_genitals,102,genitals
purple_glans,102,glans
purple_gloves,100,gloves purple_clothing
purple_hair,102,hair
purple_hat,100,hat purple_clothing
purple_highlights,100,highlights_(coloring)
